url,label
"alaskajewelry.com/colored-stone-tanzanite-rings-c-21_72_91.html?=&infoBox=0",safe
"greenparty.ca/campaign/24048",safe
"http://mic.com/articles/117758/mtv-just-gave-these-artists-a-huge-platform-to-bring-attention-to-indigenous-rights",safe
"randomhouse.com/book/84548/tapestry-of-spies-by-stephen-hunter",safe
"argentinawarez.com/musica-mp3-gratis/65991-ost-boat-rocked-soundtrack-2cd-2009-a.html",safe
"192.com/atoz/people/gerrard/steven/",safe
"users6.nofeehost.com/aldenh/493.html",safe
"facebook.com/opalhilldrive",safe
"scottss.com/",safe
"http://drive-google-com.fanalav.com/6a7ec96d6a4b8b887e9f9ace81b40a99/",unsafe
"manta.com/ic/mt6fkz0/ca/residence-sault-au-recollet",safe
"http://www.perthshire-caravans.co.uk/stock-list/caravans/706-elddis-odyssey-540",suspicious
"forum.exscn.net/archive/index.php/t-10778.html?pda=1",safe
"superpages.com/bp/Kansas-City-KS/Kansas-City-Terminal-Railway-L2170949422.htm",safe
"maxlapointe.com/?p=141",safe
"http://rendeck.com/index.php/nl/vacatures/table/9/0/index.html?resetfilters=0",suspicious
"ca.ratemyteachers.com/louise-trichet/106184-s",safe
"cardomain.com/ride/2424103/2006-pontiac-gto",safe
"apps.facebook.com/ilike/artist/Les+Respectables",safe
"cbssports.com/nba/players/playerpage/20626/paul-pierce",safe
"detkreimeier-fotografie.de",unsafe
"http://listovka.info/xmap.html",suspicious
"home.comcast.net/~jcage89/350z/navbox/index.htm",safe
"margaritawill.com/hotdogs/",safe
"pipl.com/directory/name/Pallas/Tony",safe
"newyorker.com/archive/1982/04/12/1982_04_12_039_TNY_CARDS_000335949",safe
"youtube.com/watch?v=eMY1FT3Pqh8",safe
"law.cornell.edu/wex/Joint_venture",safe
"pitchfork.com/reviews/albums/13979-broken-bells/",safe
"http://skyrock.com/videos/eDJwODRhNzoxMw==-bug-1187-moi-ma-famille.html?top=3&period=recent",safe
"hollywood.com/movie/Biutiful/6870447",safe
"facebook.com/pages/The-Paul-Lynde-Halloween-Special-1976/280289980245",safe
"hot-people.info/Crossett_AR_Dorothy-Moore_Eric--Newton_1051.html",safe
"onlineradio7.com/listen/CFLO_1047",safe
"http://9779.info/%E5%8F%A4%E4%BB%A3%E4%BA%8C%E5%8D%81%E5%9B%9B%E5%AD%9D%E5%B8%83%E8%B4%B4%E7%94%BB/",suspicious
"http://www.jnpiraq.net/arabic/index.php?option=com_content&view=article&id=610&catid=5&Itemid=10",suspicious
"artistswithaids.org/artforms/music/catalogue/rileyl.html",safe
"http://www.versverwerktegroenten.nl/bruine-bonen.html",suspicious
"mylife.com/dominicbouchard",safe
"mmagearguide.com/ufc-117-t-shirts-silva-vs-sonnen/",safe
"worldtraveltours.org/4-alternative-places-you-can-choose-at-montreal-travel/.html",safe
"iptv.org/",safe
"elliscountydivorcelawyer.com/ellis-county-post-divorce-modification.htm",safe
"http://grantland.com/the-triangle/2015-mlb-over-under-bets-chicago-cubs-houston-astros-oakland-as-tampa-bay-rays/",safe
"fanpix.net/gallery/doug-savant-pictures.htm",safe
"chacha.com/question/what-time-does-metro-center-mall-close",safe
"marcospecialties.com/storeitems.asp?game=Chicago%20Coin&Chicago%20Coin=RED%20BARON%20(Blue%20Max)",safe
"hdlns.com/g508zf1457/Kansas+City+Star+Obituaries+Obituaries+from+Kansas+City+Star+Kansas+City%2C+MO",safe
"familytreemaker.genealogy.com/users/v/e/r/James-R-Verrier/GENE7-0008.html",safe
"therainmakersmessageboard.yuku.com/",safe
"tumblr.com/tagged/sebastien+lefebvre",safe
"ussoccer.com/News/Soccer-Wire/2002/10/U-S-Soccer-Wire-Galaxy-Claims-2002-MLS-Cup-With-1-0-Double-OT-Win-Over-Revs-Will-Go-For-Rare-Double.aspx",safe
"filmannex.com/movie/1984-olympics-fencing-men-saber/21938",safe
"allaboutjazz.com/php/musician.php?id=3751",safe
"info-pages.000webhostapp.com",unsafe
"skiracing.com/?q=node/514",safe
"myptccash.com",unsafe
"ertx.com/movie/2008/mad-about-mambo",safe
"classicbikepictures.co.uk/c319/p2499/for_sale/yamaha%C2%A0yfu1wyfu1-t_for_sale.html",safe
"http://thenextweb.com/dd/2011/05/09/squarespace-to-begin-version-6-beta-testing/gtm.js/gtm.js",safe
"http://ecoledecoiffurecarolinelaprise.com/formations/pose-ongles/108.html",suspicious
"mtlasm.blogspot.com/",safe
"http://chinacxyy.com/piccodejs-000.asp?lm2=191&x=3&y=2&w=90&h=63&open=1&n=10&tj=0",suspicious
"medicinenet.com/heel_spurs/city.htm",safe
"music.yahoo.com/nothingface/",safe
"http://9779.info/%E6%8A%98%E7%BA%B8%E6%89%87%E5%AD%90%E6%8B%BC%E8%B4%B4%E7%94%BB/",suspicious
"espn.go.com/college-football/team/_/id/2306/kansas-state-wildcats",safe
"bleacherreport.com/articles/811265-mlb-power-rankings-comparing-every-mlb-team-to-a-classic-80s-rock-band",safe
"citiprepaid-salarysea-at.tk",unsafe
"famoushookups.com/site/relationship_detail.php?name=Martin-Brodeur&celebid=12150&relid=11371",safe
"genealogybuff.com/ar/clark/webbbs_config.pl/noframes/read/10",safe
"microlabsltd.com/",safe
"tripadvisor.com/ShowUserReviews-g57417-d1013388-r21219909-Mulligan_s-Stratton_Mountain_Vermont.html",safe
"http://www.smc-images.co.uk/images/index_hvoda_2311_10.html",unsafe
"flickr.com/people/sleepingelf/",safe
"http://www.nabu-gaildorf.de/index.php?option=com_jevents&task=day.listevents&year=2013&month=01&day=01&Itemid=33",suspicious
"subscene.com/Taking-Woodstock/subtitles-80048.aspx",safe
"http://kccs.nichost.ru/index.php?option=com_content&view=article&id=107:-24052012-213&catid=17:news&Itemid=35",suspicious
"http://www.nubiafarias.com/v1/index.php?option=com_mailto&tmpl=component&link=b9f337d1ca40d09a113ab5ae6426a96e642fb2af",suspicious
"http://thenextweb.com/insider/2014/10/29/unbabel-integrates-mailchimp-offer-translation-service-promotional-emails/gtm.js/gtm.start",safe
"tabs.ultimate-guitar.com/a/audioslave/audioslave_album_btab.htm",safe
"sunjournal.com/section/news/5974",safe
"http://www.elektro-vozila.si/motocikli/novice/volta-bcn-city-je-elektricni-mestni-supermoto-iz-spanije",suspicious
"ethicalsuperstore.com/products/green-and-blacks/organic-hot-chocolate-drink/?_$ja=tsid:6494%7Ccc:%7Cprd:12744%7Ccat:Groceries+%26+Everyday+%3E+Drinks+%3E+Chocolate",safe
"lilliputreview.blogspot.com/2011/04/r-h-blyth-on-waka-and-haiku.html",safe
"http://www.musimagen.com/lista_socios.php?pagina=15&letra=",suspicious
"basketball.wikia.com/wiki/Golden_State_Warriors",safe
"ech.cwru.edu/ech-cgi/article.pl?id=PGS",safe
"filmaffinity.com/es/search.php?stype=cast&stext=Elliott+Gould",safe
"chicopeemasoniclodge.org/westover.htm",safe
"filmcritic.com/features/2008/10/american-science-fiction-movies/",safe
"geographic.org/geographic_names/v/ve_014.html",safe
"paperbackswap.com/Sadie-Rose-Adventure-Hilda-Stahl/book/0891076352/",safe
"baseball-almanac.com/players/player.php?p=hengeda01",safe
"biographi.ca/EN/ShowBio.asp?BioId=41243",safe
"deborahfrances-white.com/stand-up.html",safe
"spcmoray.com/",safe
"http://sexshop-bg.biz/products?page=shop.browse&category_id=276",suspicious
"edu.gov.on.ca/eng/sift/indexSec.asp",safe
"benoitglazer.com/",safe
"judgepedia.org/index.php/Alan_Gold",safe
"http://mueblesjulianjimenez.es/index.php?page=shop.browse&category_id=14&option=com_virtuemart&Itemid=9",suspicious
"sbnation.com/ncaa-football/players/36729/brandon-smith",safe
"isearch.com/searching.php?qloc=&showForm=name&qname=Robin+Kelly&refer=3338",safe
"http://fischereiverein.org/bildergalerie/category/45-faenge-oktober-2010",suspicious
"ratemyteachers.com/amelia-high-school/15131-s",safe
"http://www.expatsalon.ru/index.php/2009-03-04-07-22-09/category/7-.html?start=20",suspicious
"http://apoiojur.com.br/index.php?%2FTable%2FAdministrativo%2F",suspicious
"http://www.steffen-lemme.de/contact/berliner-buero/besuch-in-berlin",suspicious
"http://djsipke.nl/foto-album/1-cafedeknyp/detail/74-104.html?tmpl=component",suspicious
"carfloormatsforsale.com/door-sill/",safe
"http://www.harley-davidson-dijon.com/component/adsmanager/1-/737-",suspicious
"facebook.com/pages/Liberman-Broadcasting/106123536086051?sk=info",safe
"thefreelibrary.com/No+Catholic+schools+in+Quebec.-a030534573",safe
"cngzhz.en.ec21.com/",safe
"atlasshrugs2000.typepad.com/atlas_shrugs/2007/08/your-black-musl.html",safe
"rotoworld.com/player/nhl/1413/player?r=1",safe
"facebook.com/topic.php?uid=34012632110&topic=5794",safe
"tomdegan.blogspot.com/",safe
"http://www.smartphone.net.br/index.php?option=com_content&view=article&id=66&Itemid=60&lang=pt",suspicious
"http://www.annamodlo.com.ua/index.html",suspicious
"http://codecanyon.net/item/hide-my-joomla-hide-your-source-links/full_screen_preview/8988449",safe
"cswisdom.com/",safe
"http://www.aquamarinadivingtenerife.com/en/sites-of-interest.html",suspicious
"http://www.lafavoritacb.com/index.php?option=com_content&view=article&id=107:horarioinvierno&catid=43:articulos&Itemid=77",suspicious
"ibabuzz.com/outtakes/category/night-owl/crown-city-rockers/",safe
"youtube.com/watch?v=ueziUAQR9LU",safe
"en.wikipedia.org/wiki/Simonne_Monet-Chartrand",safe
"http://www.sidecocarrelli.it/x.txt",suspicious
"http://www.metalsul.ind.br/site/index.php?option=com_morfeoshow&Itemid=",suspicious
"martindale.com/Brett-Donald-McIntosh/834737-lawyer.htm",safe
"frillr.com/?q=taxonomy/term/1733",safe
"bankingblog.celent.com/?p=2493",safe
"en.wikipedia.org/wiki/Category:American_religious_leaders",safe
"narrativemagazine.com/authors/saul-bellow",safe
"benmeadowcroft.com/reports/corbato/",safe
"spokeo.com/Mike+Burrows",safe
"http://otomoto.pl/ciezarowe/EW4Hou_aN610rPsocimkJ_IuLBofatBy4b0MLqoh7Lf.B7/JOcK7gzdoyrcIT2176iLzhCz8UoPOGcT6Y1ax8FNTPf.l7",safe
"youtube.com/watch?v=FXWq7qMYB2s",safe
"cifstate.org/",safe
"nchsband.com/",safe
"tvguide.com/celebrities/peter-keleghan/169984",safe
"arstechnica.com/apple/news/2011/07/how-charlie-miller-discovered-the-apple-battery-hackhow-a-security-researcher-discovered-the-apple-battery-hack.ars",safe
"blog.metmuseum.org/penandparchment/tag/hours-of-jeanne-devreux/",safe
"divacafe.net/",safe
"archive.org/stream/lifeofmaryqueeno00headuoft/lifeofmaryqueeno00headuoft_djvu.txt",safe
"http://buzzfil.net/article/5646/animaux/on-dirait-une-attaque-mais-la-realite-en-est-tout-autre-3.html?href=inner_website",safe
"http://portal.dddgaming.com/docs/rules/15022/cn/game_cn.html?amluMjAxNQ%3D%3D",suspicious
"manta.com/c/mmq1m7y/coldwell-banker-heart-america",safe
"superpages.com/bp/Milford-OH/Cliff-Riley-Insurance-L0125750056.htm",safe
"ideas.repec.org/e/ppe73.html",safe
"http://www.school91.kiev.ua/index.php?option=com_content&view=category&layout=blog&id=38&Itemid=57",suspicious
"flickr.com/photos/cornforthimages/5812399737/",safe
"http://djkatrina.ru/sobytiya/meropriyatiya/klub-prime-otkryvaetsya-posle-remonta-i-razdaet-podarki.html",suspicious
"national.citysearch.com/profile/45753728/vacaville_ca/fentons_creamery.html",safe
"http://yourlust.com/videos/tight-euro-teen-anna-gets-properly-fucked-on-the-floor.html",safe
"nytimes.com/pages/books/index.html",safe
"legendsofhockey.net/LegendsOfHockey/jsp/SearchPlayer.jsp?player=10372",safe
"http://szgs.ru/information-for-you/interesting-articles/13-2008-08-04-06-37-10.html",suspicious
"http://www.sandroecicero.com.br/index.php?option=com_content&view=article&id=1&Itemid=3&vsig1_0=18",suspicious
"homegain.com/local_real_estate/ND/argusville.html",safe
"http://9779.info/%E7%AE%80%E5%8D%95%E6%8A%98%E7%BA%B8%E7%B2%98%E8%B4%B4%E7%94%BB/",suspicious
"http://noticias.uol.com.br/album/bbc/2015/04/01/obras-de-anel-rodoviario-de-r-68-bilhoes-afetam-rios-e-nascentes-em-sp.htm",safe
"theglobeandmail.com/news/opinions/editorials/in-the-commons-the-kids-are-alright/article2011610/",safe
"bw.edu/athletics/fb/staff/grabowski/",safe
"appieid-enable.com",unsafe
"fadsplymouth.com/",safe
"locatetv.com/tv/ellen-degeneres-show/1964142/episode-guide",safe
"imdb.com/name/nm0769371/",safe
"scotborders-folk.org.uk/labels.htm",safe
"visa.ca/gvav/list2005.jsp?year=2005&curMonth=12",safe
"autopostoajax.com.br",unsafe
"en.wikipedia.org/wiki/Party_of_One_(Peter_Elkas_album)",safe
"http://kienthuc.net.vn/diem-thi/diem-chuan-dai-hoc-bach-khoa-ha-noi-nam-2014-487293.html",safe
"http://pikabu.ru/tag/%D0%BC%D0%B8%D0%BD%D0%B8%D0%BC%D0%B0%D0%BB%D0%B8%D0%B7%D0%BC/hot",safe
"http://www.ekino-neureut.de/index.php?option=com_content&view=article&id=15&Itemid=15",suspicious
"http://www.rockabilly.it/gruppi/52-four-stars.html",suspicious
"http://www.rathgaelgym.org/squads/mag.1",suspicious
"absoluteastronomy.com/topics/Legion_of_Merit",safe
"thaiairways.com/",safe
"famouspeople.com/famous_biographies/Lizzie_Stanton.htm",safe
"triclopsband.com/",safe
"mp3raid.com/music/lo_key.html",safe
"amtrakcalifornia.com/index.cfm/routes/san-joaquin/",safe
"4martinique.com/",safe
"http://apoiojur.com.br/index.php?%2FNoticias%2Fnoticias.html",suspicious
"http://extratorrent.cc/torrent/4189694/Linux+User+%26+Developer+-+50+Critical+Fixes+%28Issue+152%2C+2015%29.html",safe
"http://www.graz4u.at/de/produkte/187-high-level-e-mail-security.html",suspicious
"dwaynemeisner.com/",safe
"linkedin.com/pub/john-barkley/7/764/916",safe
"flyershistory.com/cgi-bin/b-player.cgi?Bernie_Parent",safe
"http://www.richpictures.co.uk/home/viewpost/232",suspicious
"topix.com/ca/montreal-qc-montreal-nord",safe
"http://9779.info/%E5%B9%BC%E5%84%BF%E7%B2%BD%E5%8F%B6%E8%B4%B4%E7%94%BB/",suspicious
"trssllc.com/",safe
"allgame.com/game.php?id=39396",safe
"renerichardcollections.com/media.html",safe
