url,label
"gurufocus.com/news/116068/who-is-the-warren-buffett-of-canada-prem-watsa-of-fairfax-financial-ffh-or-paul-desmarais-of-power-corporation-of-canada-pow",safe
"stewstew.com/",safe
"livingharvest.com/products/ice-cream-bars",safe
"http://icicibank.com/Personal-Banking/offers/offer-detail.page?id=offer-readers-digest-magazine-offer-20150202203953555",safe
"bleacherreport.com/articles/300242-doug-harvey-one-of-the-best-ever-to-play-the-game",safe
"artfacts.net/it/istituzion/ms--muzeum-sztuki-lodz-2724/visione-generale.html",safe
"parsippanysoccerclub.org/",safe
"international.uiowa.edu/services/language/allnet/resources/languages/turkish.asp",safe
"btscene.eu/verified-search/torrent/franco+piersanti/",safe
"signature-editions.com/",safe
"en.wikipedia.org/wiki/Blessed_by_a_Broken_Heart",safe
"national.ca/Bold-Thinking/NATIONAL-Publications.aspx",safe
"http://motthegioi.vn/the-gioi-cuoi/clip-dai-gia-mac-ca-voi-co-ban-banh-my-185682.html",safe
"metroactive.com/papers/metro/01.29.98/idiotflesh-9804.html",safe
"https://twitter.com/home?status=%E3%83%8C%E3%81%91%E3%82%8B%EF%BC%81%E3%80%90%E3%82%A2%E3%83%8B%E3%83%A1%E3%80%91+http%3A%2F%2Fero-video.net%2Ft%2FwjfL4fhPp1lPxTZb+%E3%82%A2%E3%83%AA%E3%82%B5%E5%86%8D%E3%81%B3%EF%BC%81%E3%82%A8%E3%83%AD%E3%82%A2%E3%83%8B%E3%83%A1+%23ero+%23douga+%23agesage",safe
"http://correios.com.br/para-sua-empresa/comunicacao/certificados-digitais/ajuda-interativa/informacoes-sobre-a-baixa-dos-certificados-a1",safe
"http://olx.ro/i2/electronice-si-electrocasnice/electrocasnice/masini-de-cusut/gtm.start",safe
"msn.foxsports.com/nhl/player/yann-sauve/720461",safe
"hallmark.businessgreetings.com/",safe
"musicstack.com/records-cds/toni+tony+tone",safe
"nudecelebsnow.com/tags/1/victoria+justus.htm",safe
"worldwrestlinginsanity.com/am2/publish/ringofhonorlive/roh_sinclair_tv2.shtml",safe
"http://slashdot.org/submission/2916707/facebook-to-include-profile-photos-in-its-facial-recognition-database",safe
"facebook.com/people/Yui-Takeshita/100001611015714",safe
"sportsposterwarehouse.com/items_388__grandprixclassicscoll.html",safe
"padmapper.com/search/apartments/Quebec/Montreal-est/",safe
"mrskin.com/christina-ricci-nude-c868.html",safe
"lip-service.com/webzine/tag/post-apocalyptic-fashion/",safe
"linkedin.com/pub/dir/elizabeth/scarborough",safe
"cqgcr.ca/ang/producer01.php",safe
"huffingtonpost.com/2011/10/24/south-carolina-primary-case_n_1029599.html",safe
"http://qz.com/403774/quartz-daily-brief-japanese-military-verizon-aol-sporty-branson-saucy-swedes/",safe
"select.nytimes.com/gst/abstract.html?res=F70814F93B581A7A93CBA9178BD95F4C8385F9",safe
"startrekcostumes.net/",safe
"en.wikipedia.org/wiki/Neil_Curtis",safe
"music.carowinds.com/",safe
"newjersey.craigslist.org/",safe
"familypedia.wikia.com/wiki/Joseph_Philippe_Roi_de_Villere_%281727-1769%29",safe
"http://mylust.com/videos/232790/hentai-slut-with-big-juicy-tits-gets-fucked-doggy-style/",safe
"acronymfinder.com/John-Burroughs-High-school-(Burbank%2c-CA)-(JBHS).html",safe
"youtube.com/watch?v=K_-bsYE-y08",safe
"myspace.com/jking909",safe
"movies.msn.com/celebrities/celebrity/george-'gabby'-hayes/",safe
"idlebrain.com/news/functions/engagement-brahmini.html",safe
"vh1.com/video/that-metal-show/full-episodes/carmine-appice-dave-meniketti/1663564/playlist.jhtml",safe
"archiver.rootsweb.ancestry.com/th/read/GEN-OBIT/2007-04/1176208149",safe
"perezhilton.com/category/william-shatner/",safe
"fsnaindia.com/",safe
"actionjaxon666.wordpress.com/2011/02/24/new-macbook-pros-secretly-16gb-capable/",safe
"en.wikipedia.org/wiki/Kenji_Nojima",safe
"alaskajewelry.com/colored-stone-tanzanite-rings-c-21_72_91.html?=&infoBox=0",safe
"greenparty.ca/campaign/24048",safe
"http://mic.com/articles/117758/mtv-just-gave-these-artists-a-huge-platform-to-bring-attention-to-indigenous-rights",safe
"randomhouse.com/book/84548/tapestry-of-spies-by-stephen-hunter",safe
"argentinawarez.com/musica-mp3-gratis/65991-ost-boat-rocked-soundtrack-2cd-2009-a.html",safe
"192.com/atoz/people/gerrard/steven/",safe
"users6.nofeehost.com/aldenh/493.html",safe
"facebook.com/opalhilldrive",safe
"scottss.com/",safe
"manta.com/ic/mt6fkz0/ca/residence-sault-au-recollet",safe
"forum.exscn.net/archive/index.php/t-10778.html?pda=1",safe
"superpages.com/bp/Kansas-City-KS/Kansas-City-Terminal-Railway-L2170949422.htm",safe
"maxlapointe.com/?p=141",safe
"ca.ratemyteachers.com/louise-trichet/106184-s",safe
"cardomain.com/ride/2424103/2006-pontiac-gto",safe
"apps.facebook.com/ilike/artist/Les+Respectables",safe
"cbssports.com/nba/players/playerpage/20626/paul-pierce",safe
"home.comcast.net/~jcage89/350z/navbox/index.htm",safe
"margaritawill.com/hotdogs/",safe
"pipl.com/directory/name/Pallas/Tony",safe
"newyorker.com/archive/1982/04/12/1982_04_12_039_TNY_CARDS_000335949",safe
"youtube.com/watch?v=eMY1FT3Pqh8",safe
"law.cornell.edu/wex/Joint_venture",safe
"pitchfork.com/reviews/albums/13979-broken-bells/",safe
"http://skyrock.com/videos/eDJwODRhNzoxMw==-bug-1187-moi-ma-famille.html?top=3&period=recent",safe
"hollywood.com/movie/Biutiful/6870447",safe
"facebook.com/pages/The-Paul-Lynde-Halloween-Special-1976/280289980245",safe
"hot-people.info/Crossett_AR_Dorothy-Moore_Eric--Newton_1051.html",safe
"onlineradio7.com/listen/CFLO_1047",safe
"artistswithaids.org/artforms/music/catalogue/rileyl.html",safe
"mylife.com/dominicbouchard",safe
"mmagearguide.com/ufc-117-t-shirts-silva-vs-sonnen/",safe
"worldtraveltours.org/4-alternative-places-you-can-choose-at-montreal-travel/.html",safe
"iptv.org/",safe
"elliscountydivorcelawyer.com/ellis-county-post-divorce-modification.htm",safe
"http://grantland.com/the-triangle/2015-mlb-over-under-bets-chicago-cubs-houston-astros-oakland-as-tampa-bay-rays/",safe
"fanpix.net/gallery/doug-savant-pictures.htm",safe
"chacha.com/question/what-time-does-metro-center-mall-close",safe
"marcospecialties.com/storeitems.asp?game=Chicago%20Coin&Chicago%20Coin=RED%20BARON%20(Blue%20Max)",safe
"hdlns.com/g508zf1457/Kansas+City+Star+Obituaries+Obituaries+from+Kansas+City+Star+Kansas+City%2C+MO",safe
"familytreemaker.genealogy.com/users/v/e/r/James-R-Verrier/GENE7-0008.html",safe
"therainmakersmessageboard.yuku.com/",safe
"tumblr.com/tagged/sebastien+lefebvre",safe
"ussoccer.com/News/Soccer-Wire/2002/10/U-S-Soccer-Wire-Galaxy-Claims-2002-MLS-Cup-With-1-0-Double-OT-Win-Over-Revs-Will-Go-For-Rare-Double.aspx",safe
"filmannex.com/movie/1984-olympics-fencing-men-saber/21938",safe
"allaboutjazz.com/php/musician.php?id=3751",safe
"skiracing.com/?q=node/514",safe
"ertx.com/movie/2008/mad-about-mambo",safe
"classicbikepictures.co.uk/c319/p2499/for_sale/yamaha%C2%A0yfu1wyfu1-t_for_sale.html",safe
"http://thenextweb.com/dd/2011/05/09/squarespace-to-begin-version-6-beta-testing/gtm.js/gtm.js",safe
"mtlasm.blogspot.com/",safe
"medicinenet.com/heel_spurs/city.htm",safe
"music.yahoo.com/nothingface/",safe
"espn.go.com/college-football/team/_/id/2306/kansas-state-wildcats",safe
"bleacherreport.com/articles/811265-mlb-power-rankings-comparing-every-mlb-team-to-a-classic-80s-rock-band",safe
"famoushookups.com/site/relationship_detail.php?name=Martin-Brodeur&celebid=12150&relid=11371",safe
"genealogybuff.com/ar/clark/webbbs_config.pl/noframes/read/10",safe
"microlabsltd.com/",safe
"tripadvisor.com/ShowUserReviews-g57417-d1013388-r21219909-Mulligan_s-Stratton_Mountain_Vermont.html",safe
"flickr.com/people/sleepingelf/",safe
"subscene.com/Taking-Woodstock/subtitles-80048.aspx",safe
"http://thenextweb.com/insider/2014/10/29/unbabel-integrates-mailchimp-offer-translation-service-promotional-emails/gtm.js/gtm.start",safe
"tabs.ultimate-guitar.com/a/audioslave/audioslave_album_btab.htm",safe
"sunjournal.com/section/news/5974",safe
"ethicalsuperstore.com/products/green-and-blacks/organic-hot-chocolate-drink/?_$ja=tsid:6494%7Ccc:%7Cprd:12744%7Ccat:Groceries+%26+Everyday+%3E+Drinks+%3E+Chocolate",safe
"lilliputreview.blogspot.com/2011/04/r-h-blyth-on-waka-and-haiku.html",safe
"basketball.wikia.com/wiki/Golden_State_Warriors",safe
"ech.cwru.edu/ech-cgi/article.pl?id=PGS",safe
"filmaffinity.com/es/search.php?stype=cast&stext=Elliott+Gould",safe
"chicopeemasoniclodge.org/westover.htm",safe
"filmcritic.com/features/2008/10/american-science-fiction-movies/",safe
"geographic.org/geographic_names/v/ve_014.html",safe
"paperbackswap.com/Sadie-Rose-Adventure-Hilda-Stahl/book/0891076352/",safe
"baseball-almanac.com/players/player.php?p=hengeda01",safe
"biographi.ca/EN/ShowBio.asp?BioId=41243",safe
"deborahfrances-white.com/stand-up.html",safe
"spcmoray.com/",safe
"edu.gov.on.ca/eng/sift/indexSec.asp",safe
"benoitglazer.com/",safe
"judgepedia.org/index.php/Alan_Gold",safe
"sbnation.com/ncaa-football/players/36729/brandon-smith",safe
"isearch.com/searching.php?qloc=&showForm=name&qname=Robin+Kelly&refer=3338",safe
"ratemyteachers.com/amelia-high-school/15131-s",safe
"carfloormatsforsale.com/door-sill/",safe
"facebook.com/pages/Liberman-Broadcasting/106123536086051?sk=info",safe
"thefreelibrary.com/No+Catholic+schools+in+Quebec.-a030534573",safe
"cngzhz.en.ec21.com/",safe
"atlasshrugs2000.typepad.com/atlas_shrugs/2007/08/your-black-musl.html",safe
"rotoworld.com/player/nhl/1413/player?r=1",safe
"facebook.com/topic.php?uid=34012632110&topic=5794",safe
"tomdegan.blogspot.com/",safe
"http://codecanyon.net/item/hide-my-joomla-hide-your-source-links/full_screen_preview/8988449",safe
"cswisdom.com/",safe
"ibabuzz.com/outtakes/category/night-owl/crown-city-rockers/",safe
"youtube.com/watch?v=ueziUAQR9LU",safe
"en.wikipedia.org/wiki/Simonne_Monet-Chartrand",safe
"martindale.com/Brett-Donald-McIntosh/834737-lawyer.htm",safe
"frillr.com/?q=taxonomy/term/1733",safe
"bankingblog.celent.com/?p=2493",safe
"en.wikipedia.org/wiki/Category:American_religious_leaders",safe
"narrativemagazine.com/authors/saul-bellow",safe
"benmeadowcroft.com/reports/corbato/",safe
"spokeo.com/Mike+Burrows",safe
"http://otomoto.pl/ciezarowe/EW4Hou_aN610rPsocimkJ_IuLBofatBy4b0MLqoh7Lf.B7/JOcK7gzdoyrcIT2176iLzhCz8UoPOGcT6Y1ax8FNTPf.l7",safe
"youtube.com/watch?v=FXWq7qMYB2s",safe
"cifstate.org/",safe
"nchsband.com/",safe
"tvguide.com/celebrities/peter-keleghan/169984",safe
"arstechnica.com/apple/news/2011/07/how-charlie-miller-discovered-the-apple-battery-hackhow-a-security-researcher-discovered-the-apple-battery-hack.ars",safe
"blog.metmuseum.org/penandparchment/tag/hours-of-jeanne-devreux/",safe
"divacafe.net/",safe
"archive.org/stream/lifeofmaryqueeno00headuoft/lifeofmaryqueeno00headuoft_djvu.txt",safe
"http://buzzfil.net/article/5646/animaux/on-dirait-une-attaque-mais-la-realite-en-est-tout-autre-3.html?href=inner_website",safe
"manta.com/c/mmq1m7y/coldwell-banker-heart-america",safe
"superpages.com/bp/Milford-OH/Cliff-Riley-Insurance-L0125750056.htm",safe
"ideas.repec.org/e/ppe73.html",safe
"flickr.com/photos/cornforthimages/5812399737/",safe
"national.citysearch.com/profile/45753728/vacaville_ca/fentons_creamery.html",safe
"http://yourlust.com/videos/tight-euro-teen-anna-gets-properly-fucked-on-the-floor.html",safe
"nytimes.com/pages/books/index.html",safe
"legendsofhockey.net/LegendsOfHockey/jsp/SearchPlayer.jsp?player=10372",safe
"homegain.com/local_real_estate/ND/argusville.html",safe
"http://noticias.uol.com.br/album/bbc/2015/04/01/obras-de-anel-rodoviario-de-r-68-bilhoes-afetam-rios-e-nascentes-em-sp.htm",safe
"theglobeandmail.com/news/opinions/editorials/in-the-commons-the-kids-are-alright/article2011610/",safe
"bw.edu/athletics/fb/staff/grabowski/",safe
"fadsplymouth.com/",safe
"locatetv.com/tv/ellen-degeneres-show/1964142/episode-guide",safe
"imdb.com/name/nm0769371/",safe
"scotborders-folk.org.uk/labels.htm",safe
"visa.ca/gvav/list2005.jsp?year=2005&curMonth=12",safe
"en.wikipedia.org/wiki/Party_of_One_(Peter_Elkas_album)",safe
"http://kienthuc.net.vn/diem-thi/diem-chuan-dai-hoc-bach-khoa-ha-noi-nam-2014-487293.html",safe
"http://pikabu.ru/tag/%D0%BC%D0%B8%D0%BD%D0%B8%D0%BC%D0%B0%D0%BB%D0%B8%D0%B7%D0%BC/hot",safe
"absoluteastronomy.com/topics/Legion_of_Merit",safe
"thaiairways.com/",safe
"famouspeople.com/famous_biographies/Lizzie_Stanton.htm",safe
"triclopsband.com/",safe
"mp3raid.com/music/lo_key.html",safe
"amtrakcalifornia.com/index.cfm/routes/san-joaquin/",safe
"4martinique.com/",safe
"http://extratorrent.cc/torrent/4189694/Linux+User+%26+Developer+-+50+Critical+Fixes+%28Issue+152%2C+2015%29.html",safe
"dwaynemeisner.com/",safe
"linkedin.com/pub/john-barkley/7/764/916",safe
"flyershistory.com/cgi-bin/b-player.cgi?Bernie_Parent",safe
"topix.com/ca/montreal-qc-montreal-nord",safe
"trssllc.com/",safe
"allgame.com/game.php?id=39396",safe
"renerichardcollections.com/media.html",safe
"securityfirstinternationalholdings.com/",safe
"factbites.com/topics/Leyte",safe
"car-stuff.com/pontiacgrandprixparts.htm",safe
"usa-people-search.com/Find-Steven-Schwartz-CO.aspx",safe
"en.wordpress.com/tag/j-pop/",safe
"pinoyexchange.com/forums/archive/index.php/t-194687.html",safe
"classicflix.com/buster-keaton-shorts-collection-bluray-1920-1923-p-11169.html",safe
"vodacom.co.za/",safe
"uwsuper.edu/alumni/halloffame/individuals.cfm",safe
"suite.tekora.com/i/philippecoupjambet",safe
"medicine.mcgill.ca/radiology/home_teachinghospitals.htm",safe
"http://gizmodo.com/one-year-after-the-first-snowden-leak-whats-really-cha-1586213046/all",safe
"jbmfilms.com/",safe
"en.wikipedia.org/wiki/Southeast_High_School_(Kansas_City%2C_Missouri)",safe
"infopig.com/news/12-08-2009.html",safe
"http://uproxx.com/dimemag/2015/05/lebron-instagram-like-wants-to-leave-school-to-be-model-she-shouldnt/",safe
"linkedin.com/pub/tim-stepanski/18/319/149",safe
"deafresources.info/",safe
"http://web.tv/liveCategory/17/language/1/index/changeLanguage/newshared/searchAutoComplete",safe
"juggle.com/gary-pettis",safe
"weather.noaa.gov/weather/TX_cc_us.html",safe
"answers.com/topic/the-northern-pikes",safe
"uk.ask.com/wiki/Lou_Holtz",safe
"adsoftheworld.com/profile/profile_country/Egypt?page=4",safe
"lifeskate.com/skate/2009/01/jessica-dub%C3%A9-and-bryce-davison-win-pairs-event-at-2009-canadian-figure-skating-championships.html",safe
"flixster.com/actor/tyrone-benskin",safe
"basil-poledouris.thelyricarchive.com/lonesome-dove/",safe
"monettecn.multiply.com/contacts",safe
"collegehockeynews.com/news/2010/03/13_quinnipiac.php",safe
"summitconnects.com/In_the_News/ARCHIVE/2005_06.htm",safe
"http://yourlust.com/videos/frantic-european-blondie-rocks-the-show-with-masturbation-solo.html",safe
"dailymotion.com/video/x3ytl9_wcw-superbrawl-1998-part-1_sport",safe
"imdb.com/name/nm0056924/",safe
"wn.com/De_La_Rue",safe
"ehow.com/list_7588256_solar-panel-manufacturing-companies.html",safe
"prnewswire.com/news-releases/reportlinker-adds-the-top-10-confectionery-companies-84485407.html",safe
"sanfranciscobay.sierraclub.org/",safe
"myspace.com/amyryan07",safe
"placesforafrica.com/exdeo/directions.php",safe
"hmckc.maestroweb.com/",safe
"poemhunter.com/poem/the-ten-lepers/",safe
"fanpop.com/spots/jun-matsumoto/images",safe
"facecouncil.org/",safe
"factmonster.com/ce6/people/A0809182.html",safe
"mylife.com/c-2123302385",safe
"barnesandnoble.com/w/hero-living-rudy-reyes/1100173214",safe
"facebook.com/pages/Sergio-Vitanza-Belgrave/179652016207",safe
"jigsaw.com/scid5327852/peter_m_blaikie.xhtml",safe
"http://rt.com/in-vision/oles-buzina-last-respects/assassinated-oles-journalist-buzina/",safe
"http://torcache.net/torrent/2463A34D382BCD98F471FB5A7F028D2B49EBE011.torrent?title=[kickass.to]vmware.workstation.9.0.2.build.1031769.final.serial",safe
"ihavenet.com/nfl-2008-new-york-giants-aim-to-repeat-as-NFL-champions.html",safe
"ca.linkedin.com/pub/daniel-belanger/15/b37/b62",safe
"2merkato.com/20110920355/afdb-to-co-finance-ethiopian-power-line-to-kenya",safe
"jdcarr.com/forsale.htm",safe
"lyrics.com/cant-hold-us-down-lyrics-christina-aguilera.html",safe
"croonet.com/start/G_NDg4MDQwMQ%3D%3D/",safe
"soloautotuning.com/nissan-juke/",safe
"totalwrestlinguk.co.uk/wcw-ppv.php",safe
"armchairgm.wikia.com/1957_NCAA_Men%27s_Division_I_Basketball_Tournament",safe
"facebook.com/TheLateLateShowwithCraigFerguson?filter=3",safe
"baseball-almanac.com/teamstats/roster.php?y=1985&t=MON",safe
"alibris.com/search/books/author/Pratt%2C%20Fletcher",safe
"smartshoppingmontreal.com/store.php?s=146",safe
"http://elitedaily.com/entertainment/film/uncle-wears-princess-dress-movie-niece/976238/",safe
"dipity.com/timeline/NTSB-FedEx-Crash/",safe
"facebook.com/pages/London-Ice-Dawgs-Youth-Hockey-Club/221260881220211",safe
"legendsofhockey.net/LegendsOfHockey/jsp/SearchPlayer.jsp?player=18648",safe
"kalamu.com/bol/2008/04/14/kevin-mahogany-%e2%80%9cjust-my-imagination%e2%80%9d/",safe
"baltimorebeatdown.com/2010/4/20/1433515/baltimore-ravens-2010-schedule",safe
"mylife.com/roygiff",safe
"linkedin.com/pub/dir/chris/benoit",safe
"youtube.com/watch?v=AEXM7LxEwig",safe
"allposters.co.uk/-st/Tessier-Posters_c82413_.htm",safe
"montrealselectlimo.com/",safe
"wiley.com/bw/editors.asp?ref=1098-1616",safe
"theposselist.com/agencies/indiana/indianapolis/",safe
"montrealgazette.com/sports/Horror+Hartford+silver+lining/5723049/story.html",safe
"katu.com/traffic/live",safe
"http://torcache.net/torrent/C17420F0CEB6D995732BAE67BD73B51B505005EA.torrent?title=[kickass.to]counter.strike.source",safe
"hollow-art.com/base/jessalyn-gilsig-heroes",safe
"theglobeandmail.com/life/health/leslie-roberts-works-out-hard-to-overcome-a-poor-family-health-history/article1558802/",safe
"burbed.com/",safe
"mylife.com/c-1956134312",safe
"ca.linkedin.com/pub/dir/Angela/+/ca-4880-Vancouver%2C-Canada-Area",safe
"mylife.com/damonhenrysr",safe
"rottentomatoes.com/m/the_swimming_pool/",safe
"aceshowbiz.com/celebrity/dianne_wiest/",safe
"https://medium.com/human-parts/the-laziest-coming-out-story-you-ve-ever-heard-a9f877acdd14?source=has-recommended",safe
"elyrics.net/read/p/prince-lyrics/why-you-wanna-treat-me-so-bad-lyrics.html",safe
"checksure.biz/directors-da-121.htm",safe
"people.famouswhy.com/ramzi_yousef/",safe
"wn.com/Raymond",safe
"youtube.com/watch?v=aYRauv5oeXQ",safe
"armchairgm.wikia.com/San_Diego_Chargers",safe
"imartial.com/",safe
"theglobeandmail.com/report-on-business/careers/susan-pinker/why-we-cant-really-assess-our-own-skills-and-performance/article1896412/",safe
"doom.ocremix.org/",safe
"yidio.com/celebrity/ted+lange",safe
"mondotimes.com/1/world/ca/63/3144/27447",safe
"montrealgazette.com/health/Cancer+fight+hits+home+Alouettes+Marc+Olivier+Brouillette/5589710/story.html",safe
"wanderingcommuter.blogspot.com/2009/10/are-philippine-gay-indie-films-really.html",safe
"http://qz.com/371908/the-greeks-money-already-stuffed-under-mattresses-may-learn-their-fate-this-weekend/",safe
"baseball-almanac.com/yearly/yr1887a.shtml",safe
"worthpoint.com/worthopedia/1881-rogers-silver-plate-tea-pot-sugar-bowl",safe
"daylife.com/topic/Gabriel_Aubry",safe
"chnm.gmu.edu/dimenovels/romance_series.html",safe
"mafiaslugger.blogspot.com/",safe
"forecaster.thehockeynews.com/hockeynews/hockey/player.cgi?990",safe
"amazon.com/Lonely-Planet-British-Columbia-Fanselow/dp/1864502207",safe
"flightsimhangar.com/fsblog/?p=1061",safe
"comtedegrasse.org/history.html",safe
"section303.com/jp-dumont-bought-out-by-the-nashville-predators-11886",safe
"zimbio.com/Marshon+Brooks",safe
"linkedin.com/pub/dir/donald/harvey",safe
"scnow.com/sports/2011/mar/18/patriots-reflect-1986-naia-national-championship-ar-1598780/",safe
"songlyrics.com/doobie-brothers/sweet-maxine-lyrics/",safe
"http://babal.net/downloads_details/497/%D9%83%D8%A7%D8%B8%D9%85-%D8%A7%D9%84%D8%B3%D8%A7%D9%87%D8%B1---%D8%A7%D9%86%D8%AA-%D8%A7%D9%84%D8%AE%D8%A7%D8%B3%D8%B1",safe
"http://zozo.jp/shop/americanragcie/?price=proper&p_ssy=2015&p_ssm=5&p_ssd=13&p_sey=2015&p_sem=5&p_sed=13&dstk=2",safe
"crisiscampmontreal.wordpress.com/",safe
"broadcasting-history.ca/index3.html?url=http%3A//www.broadcasting-history.ca/stations/tvlinks.html",safe
"johndouglasmindhunter.com/forums/viewtopic.php?t=6383",safe
"rachelperry.wordpress.com/2010/07/02/zach-and-angie-houston-wedding-photography/",safe
"iraqwarheroes.org/wightman.htm",safe
"legacy.com/obituaries/herald/obituary.aspx?n=jeffrey-m-klein&pid=149024269",safe
"associatedcontent.com/article/2907580/2010_nfl_predictions_buffalo_bills.html",safe
"company-formations-ireland.com/companies-registration-office.html",safe
"eagletribune.com/obituaries/x1305242071/Matilda-Sirois-81",safe
"funnybumblog.com/just-for-laughs-gags-accidental-shooting-prank/",safe
"en.wikipedia.org/wiki/Aria_(disambiguation)",safe
"urbanspoon.com/r/6/764245/restaurant/Locust-Street-Deli-Cafe-Walnut-Creek",safe
"facebook.com/people/Randall-Moss/1118160021",safe
"kansas.com/2011/10/25/2076791/a-history-of-kemper-arena-in-pictures.html",safe
"en.wikipedia.org/wiki/KBWF",safe
"manta.com/c/mt7wwmh/jason-rhoades",safe
"amazon.com/Pink-Motel-VHS-Phyllis-Diller/dp/6301930185",safe
"allensarchiveofearlyoldcountrymusic.blogspot.com/2011/01/fred-van-eps-vess-l-ossman-kings-of.html",safe
"wn.com/lewislavoie",safe
